review_title,review_text,high_satisfaction,reconstruction_error,product_name,brand_name
,10/10 - it hydrates so well and gives your lips a little colour to give a natural look to your daily makeup or skin routine! definitely worth it and it smells amazing!,1,0.0034418083724772268,Clean Lip Balm & Scrub,SEPHORA COLLECTION
so hydrating,my skin is extremely dry and this product makes my skin feel so hydrated all day long. i love it.,1,0.0034405818854287835,Pink Cloud Soft Moisture Cream,Herbivore
make it fragrance free!,"this leaves my skin feeling so soft and definitely helped with hydration. my only complaint is i wish it was fragrance free like the other fat water toner. i have sensitive skin and it did make my face tingle, but it didn’t feel like it was burning or make it turn red. making this fragrance free would make it perfect.",1,0.0034371937589262745,Fat Water Hydrating Milky Toner Essence with Hyaluronic Acid + Tamarind,Fenty Skin
holy grail!,"this moisturizer is my holy grail, no matter the season i can rely on it. it’s super light weight, not greasy and absorbs in seconds leaving a nice glow. i personally feel like it helps with lightening my smaller dark marks but of course i’ve used this for a long time. i haven’t had any breakouts due to this moisturizer and the smell is light but refreshing in the morning.",1,0.003433153749285662,GinZing Ultra-Hydrating Energy-Boosting Cream,Origins
must have if you want glowing skin,"this products made my skin look brighter and more refreshed which is what i always look for! i just love it so much for my dry sensitive skin, i love products with great ingredients in them so this one is amazing!",1,0.0034328624632988195,Turmeric Glow Brightening Moisturizer,KORA Organics
buy buy buy,my skin has never felt so smooth! i’ve tried many different skincare products and very rarely do i commit to using them because they rarely work but this one is special. bought the smaller size to test it out and i’m nearly out of it. time to buy the bigger size :),1,0.003432252971329059,Superberry Hydrate + Glow Dream Night Mask with Vitamin C,Youth To The People
,amazing!! doesn’t leave your face feeling greasy at all love the way my face feels after applying this product.,1,0.003432183320228488,The True Cream Aqua Bomb,belif
,feels great and doesn’t leave a residue.,1,0.003430110296538181,Cleansing & Exfoliating Wipes,SEPHORA COLLECTION
super refreshing!,"the cleanser smells kind of minty, which makes it super refreshing to use, especially to wake you up in the mornings. it made my skin super smooth and didn’t try it out at all. also, it worked well with my usually sensitive skin. i received this product complimentary, but that does not change my opinion on the product!",1,0.0034280399319383216,Find Your Balance Oil Control Cleanser,OLEHENRIKSEN
,i love this product! it makes my skin so hydrated and it smells so good. i love the texture. i’ve been using this profuct for one week and i already see some change (less redness and soft skin).,1,0.0034228544211127314,C-Rush Vitamin C Gel Moisturizer,OLEHENRIKSEN
best toner ever,"i love this toner. it is not too watery or too dense. i’ve tried a few that leave a sticky feeling after but this one leaves you refreshed and not irritated. my pores do look better after the toner is absorbed. my skin overall looks healthy, moisturized,and glowing. best skin days i’ve had in a while! to me the scent is more of a light rose smell more than watermelon but it’s very pleasant.",1,0.003422848215470789,Mini Watermelon Glow PHA + BHA Pore-Tight Toner,Glow Recipe
love this!,great product! i have oily skin and this is a deep moisturizing but it didn’t not leave my skin feeling like a greasy mess. also love to use as and under eye cream. this also works well under makeup. i i for sure will be restocking this one!,1,0.0034213611004492656,Mini Adaptogen Deep Moisture Cream with Ashwagandha + Reishi,Youth To The People
10/10,i had terribly dry skin before i started using this stuff and now my skin is so so soft and i hardly have to use any moisturizer. i started off putting it on after the shower and now i maybe use it one a week if that. also my lips stopped being so chapped all the time and i’d like to think it’s because i started using this.i highly recommend this stuff. worth every penny!!!!!!,1,0.0034200567472237376,Lala Retro Whipped Refillable Moisturizer with Ceramides,Drunk Elephant
,highly recommend this product. i have a normal-dry skin. absolutely love this!,1,0.003418860212673661,Greek Yoghurt Foaming Cream Cleanser,KORRES
smells and feels fresh,"like many fresh products it smells amazing! i have sensitive skin so firming products in the past could sting or dry up, not this one. felt soft and soothing and already starting to see good results. excellent addition to my skin care goals routine!",1,0.0034183437508981313,Black Tea Firming Overnight Mask,fresh
10/10,a go to cleanser for any skin. left my skin feeling nourished and helped with my acne,1,0.003415525207364262,Greek Yoghurt Foaming Cream Cleanser,KORRES
love,"really love this moisturizer! at first i thought this was a mask because of how thick this is, but i used this at night and loved how my skin looked the next morning. i would only use this at night. gifted by fresh",1,0.003415138188270017,Black Tea Anti-Aging Moisturizer with Retinol-Alternative BT Matrix,fresh
good toner,i feel refreshed and i like the rose scent.,1,0.0034142779371559885,Rose Floral Toner,fresh
,such a hydrating moisturizer! it quickly dries down and easy to layer with make-up during the day,1,0.0034127665221232884,Mini Ultra Facial Moisturizing Cream with Squalane,Kiehl's Since 1851
obsessed,"i have this in full size, and love it. but since i travel, this size is even better!!!!!! not greasy, removes everything, and no scent!!!! xoxox",1,0.003410492435388563,Take The Day Off  Cleansing Oil Makeup Remover,CLINIQUE
,good face wash works well with sensitive skin,1,0.003406699795520758,Pure Skin Face Cleanser,First Aid Beauty
new favorite!,i have always used chapstick to care for my lips. this is my new favorite go to for my lips. i would highly recommend this. it’s not overly sticky and the scent isn’t over powering. love this product!,1,0.003403262256158712,Lip Glowy Balm,LANEIGE
,"it is a pretty good toner, but it is really sticky. the smell is good, but the consistency isn’t.",0,0.0034026344559061556,Mini Watermelon Glow PHA + BHA Pore-Tight Toner,Glow Recipe
love it,i really love this. it makes my skin glow so much and makes my skin super soft. i have really dry skin & it does not dry me out at all and lasts all day long. i highly recommend it,1,0.003402034955171002,Extra-Firming Energy + Radiance Boosting Moisturizer,Clarins
super moisturizing with a very light consistency,"super moisturizing without being too heavy. the consistency is very watery so i just pat it on my face. i have very dry skin so at first i was skeptical about how moisturizing it would actually be since it felt so light, but it really adds a ton of moisture. it’s perfect for winter for extra hydration under a moisturizer. i can also see myself using this throughout spring and summer with or without a moisturizer.",1,0.0034018675692388776,Cream Skin Toner & Moisturizer,LANEIGE
,i absolutely love this! it doesn’t slide off at night and it keeps my lips so soft i will definitely keep to this lip mask! it doesn’t smell too bad and i didn’t have a bad reaction towards it since my skin is so sensitive,1,0.0034016074917877543,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE
,"this cleanser works great for my oily skin. after using it, my face feels clean and smooth. it doesn’t irritate my skin or cause it to become too dry.",1,0.0034008133151110266,Salicylic Acid Acne + Pore Cleanser,The INKEY List
,"this is one of the best moisturizers i’ve ever used. it’s perfect for oily and/or acne-prone skin, which is what i have. it’s the perfect mix of hydrating but not greasy, and effective but not harmful to skin. it feels great to put on and i love it so much! i’ll definitely be purchasing when i run out. it’s my new holy grail!",1,0.0033999267961048064,Clear Improvement Pore Clearing Moisturizer with Salicylic Acid,Origins
greasy,gives me acne. it comes in nice packaging. wish it was a gel and not so much a cream. to greasy for me. smells nice otherwise,0,0.003398847379695636,C-Rush Vitamin C Gel Moisturizer,OLEHENRIKSEN
love it,love the smell great for an extra clean when you have make up on,1,0.0033966340060548076,Perfect Canvas Clean Jelly Oil Cleanser,REN Clean Skincare
